Region,Year,mean_ndvi,mean_bsi,mean_ndwi,Area_Name,Final_Label,Area_Trend,Risk_Factor,Area_Risk_Trend,Mean_Rainfall_mm
61,2019-01-01,-0.3640310676388514,1.3013556817336769,-0.3126110602365547,Kenya Lake System in the Great Rift Valley,0,Overall Stable,1.977997809609083,Stable,15.323543893840348
61,2020-01-01,-0.0805149847352152,1.233048275898084,-0.5971421102670231,Kenya Lake System in the Great Rift Valley,0,Overall Stable,1.9107053709003223,Stable,19.52977043440453
61,2021-01-01,-0.1793830505988622,1.0870424570246542,-0.4987378117047051,Kenya Lake System in the Great Rift Valley,0,Overall Stable,1.7651633193282217,Stable,12.854769451042394
61,2022-01-01,-0.9302082909003364,0.8503784307885313,0.7655690593131307,Kenya Lake System in the Great Rift Valley,1,Overall Stable,2.5461557810019984,Stable,12.361889005099538
61,2023-01-01,-1.0723600303806915,0.9195856073612958,0.8005118140274567,Kenya Lake System in the Great Rift Valley,1,Overall Stable,2.7924574517694443,Stable,12.898294291943358
61,2024-01-01,-0.0072454672405793,-0.3107083979920186,0.1674374517401841,Kenya Lake System in the Great Rift Valley,1,Overall Stable,0.4853913169727821,Stable,17.34353312468049
61,2025-01-01,-0.6734967022874055,0.4645278592414328,0.6622562937231967,Kenya Lake System in the Great Rift Valley,1,Overall Stable,1.8002808552520353,Stable,7.009786232685049
60,2019-01-01,-0.0703258979675225,1.0101093234004972,-0.3716091247524071,Naboisho,0,Overall Stable,1.4520443461204269,Stable,14.419363951972905
60,2020-01-01,0.3354615076011429,0.5075862989118521,-0.7042020803896776,Naboisho,0,Overall Stable,1.5472498869026725,Stable,17.211450775579667
60,2021-01-01,-0.2551844266120487,0.9670760263390976,-0.2227185458923955,Naboisho,0,Overall Stable,1.4449789988435418,Stable,11.90254981299048
60,2022-01-01,-0.7325919614729667,0.7066263845505829,0.6517700621524101,Naboisho,1,Overall Stable,2.09098840817596,Stable,14.842694799146834
60,2023-01-01,-0.7801137348466927,0.462550461292992,0.7067448219015016,Naboisho,1,Overall Stable,1.9494090180411865,Stable,12.82883687892864
60,2024-01-01,-0.2740727526931824,-0.111641846975766,0.3400699513967337,Naboisho,1,Overall Stable,0.7257845510656822,Stable,18.78137856222636
60,2025-01-01,0.0187176068907348,-0.2682533038189366,0.2035389681964549,Naboisho,1,Overall Stable,0.4905098789061264,Stable,20.119341295262085
58,2019-01-01,0.1787060405250864,0.3209395879668985,-0.4759797867357239,Ol Chorro Oiroua,0,Overall Stable,0.9756254152277088,Stable,18.343714366934208
58,2020-01-01,-0.1931273532022956,0.8430701602729176,-0.3978801877569789,Ol Chorro Oiroua,0,Overall Stable,1.434077701232192,Stable,22.215624561403693
58,2021-01-01,-0.2828710196274944,0.6375139717286288,-0.1556004531774801,Ol Chorro Oiroua,0,Overall Stable,1.0759854445336037,Stable,15.762105336741042
58,2022-01-01,-0.5970049677043583,-0.0050047120465373,0.656240958839844,Ol Chorro Oiroua,1,Overall Stable,1.2582506385907395,Stable,21.244731514117657
58,2023-01-01,-0.9424787592881028,0.2901450709544969,0.8862219789963863,Ol Chorro Oiroua,1,Overall Stable,2.118845809238986,Stable,17.29775467725743
58,2024-01-01,-0.4207450053904495,-0.0724418563810914,0.477077412510776,Ol Chorro Oiroua,1,Overall Stable,0.9702642742823172,Stable,21.01087773309571
58,2025-01-01,-0.1639242212072261,-0.3665341971595352,0.3050130245050914,Ol Chorro Oiroua,1,Overall Stable,0.8354714428718527,Stable,17.057558357497275
54,2019-01-01,0.169606303901929,1.0522713862664987,-0.6553628871680481,Ol Pejeta,0,Overall Stable,1.877240577336476,Stable,14.202609081887829
54,2020-01-01,1.5311554328127828,-0.5339166923018956,-1.5005034304670042,Ol Pejeta,2,Overall Stable,3.565575555581683,Stable,17.025413069012835
54,2021-01-01,0.7967584394946832,0.4248074109834468,-1.0358793962358115,Ol Pejeta,0,Overall Stable,2.257445246713941,Stable,9.97338867452041
54,2022-01-01,-0.2444321215717898,0.5233542575003783,0.1731152834106836,Ol Pejeta,1,Overall Stable,0.9409016624828518,Stable,8.681666818739432
54,2023-01-01,-0.639890244173161,0.7623392289132953,0.4711154393640375,Ol Pejeta,1,Overall Stable,1.873344912450494,Stable,12.605558404581725
54,2024-01-01,0.4663531087843717,-0.5798404638975395,-0.2741535185569537,Ol Pejeta,2,Overall Stable,1.320347091238865,Stable,12.8788240351264
54,2025-01-01,0.1655273005960625,-0.1867050441324204,-0.0904522667160092,Ol Pejeta,1,Overall Stable,0.4426846114444923,Stable,6.578354644858609
59,2019-01-01,-0.4866747744278061,1.223414416452121,-0.1362409216992964,Ol Kinyei,0,Overall Loss,1.8463301125792235,Severe Risk Loss,13.80335052900953
59,2020-01-01,-0.5746243428890211,1.4236055218361188,-0.1733072687957998,Ol Kinyei,0,Overall Loss,2.1715371335209395,Severe Risk Loss,16.588978517435503
59,2021-01-01,-0.6004510382742817,1.2071820819587462,-0.0803387344246238,Ol Kinyei,0,Overall Loss,1.887971854657652,Severe Risk Loss,11.419913933519778
59,2022-01-01,-0.8296179449553552,0.402365322324505,0.7399957289326999,Ol Kinyei,1,Overall Loss,1.97197899621256,Severe Risk Loss,13.527415708793098
59,2023-01-01,-1.103314658449717,0.6639777736581128,0.9120700075829778,Ol Kinyei,1,Overall Loss,2.679362439690808,Severe Risk Loss,12.128656931077634
59,2024-01-01,-0.6524803026009142,0.1946966214419566,0.6535131094369442,Ol Kinyei,1,Overall Loss,1.500690033479815,Severe Risk Loss,19.02272141343474
59,2025-01-01,-0.7097251064265587,0.3148060138439846,0.6686748556341171,Ol Kinyei,1,Overall Loss,1.6932059759046605,Severe Risk Loss,21.93119159435314
55,2019-01-01,0.7901283188297958,0.6347432335606421,-0.9204751958698794,Mugie,0,Overall Gain,2.345346748260317,High Risk Gain,11.08733244682735
55,2020-01-01,1.7559222023018315,-0.6979693191691073,-1.5362699047943642,Mugie,2,Overall Gain,3.990161426265303,High Risk Gain,13.198886291561694
55,2021-01-01,1.2053290690131853,0.0370286669188764,-1.165359936203279,Mugie,2,Overall Gain,2.4077176721353406,High Risk Gain,7.85996054956637
55,2022-01-01,0.188829434738588,-0.1700965845807543,-0.0056785333805393,Mugie,1,Overall Gain,0.3646045526998818,Moderate Risk Gain,6.795277231342357
55,2023-01-01,0.2203484866227565,-0.1584439817961133,0.0377097230330325,Mugie,1,Overall Gain,0.4165021914519024,Moderate Risk Gain,8.746429025078898
55,2024-01-01,0.3229873210857868,-0.5374635269811985,-0.0299383838966678,Mugie,1,Overall Gain,0.8903892319636533,Moderate Risk Gain,10.257747099744016
55,2025-01-01,0.5984735362966015,-0.684102819777443,-0.2523932613770596,Mugie,2,Overall Gain,1.5349696174511045,High Risk Gain,4.003177071108684
57,2019-01-01,-0.5971637452185268,0.7747911180541724,-0.2100983477302912,Olare Orok,0,Overall Loss,1.5820532110029903,Severe Risk Loss,15.7563033417081
57,2020-01-01,-0.6269180246513536,1.086315865055628,-0.2658923611959181,Olare Orok,0,Overall Loss,1.9791262509029,Severe Risk Loss,18.849383047061185
57,2021-01-01,-0.780376898257278,0.9069240246738964,-0.0889775627364188,Olare Orok,0,Overall Loss,1.7762784856675933,Severe Risk Loss,13.071466667344678
57,2022-01-01,-0.8938386234887798,0.0618930981761547,0.8000437330186333,Olare Orok,1,Overall Loss,1.755775454683568,Severe Risk Loss,17.36763039331139
57,2023-01-01,-1.2100798964877444,0.3237395984802863,0.9432795572923924,Olare Orok,1,Overall Loss,2.4770990522604235,Severe Risk Loss,14.74252930783326
57,2024-01-01,-0.6471322940665303,-0.1106642021688934,0.6321108313037654,Olare Orok,1,Overall Loss,1.389907327539189,Moderate Risk Loss,18.82683769740645
57,2025-01-01,-0.5325327399189571,-0.1982151978375796,0.4922983094128225,Olare Orok,1,Overall Loss,1.2230462471693593,Moderate Risk Loss,18.93602710921892
69,2019-01-01,-0.3300223617608644,1.3609799436906245,-0.4287959996013881,Bisandi,0,Overall Stable,2.119798305052877,Stable,14.226669022678898
69,2020-01-01,0.3042569421818473,0.7435912303465253,-0.7666774346080708,Bisandi,0,Overall Stable,1.8145256071364435,Stable,10.241163703364778
69,2021-01-01,-0.517318838213346,1.5414460508826138,-0.2466348323692504,Bisandi,0,Overall Stable,2.3053997214652098,Stable,8.01290441895959
69,2022-01-01,-1.0138963130409142,1.0734420601544512,0.6461515751789928,Bisandi,1,Overall Stable,2.733489948374358,Stable,8.032167916728525
69,2023-01-01,-0.964111628220378,0.9943250367998608,0.569937984869657,Bisandi,1,Overall Stable,2.528374649889896,Stable,17.42178429832587
69,2024-01-01,-0.2013261605539421,0.0851563938542725,0.2019748182400741,Bisandi,1,Overall Stable,0.4884573726482889,Stable,11.206840198695708
69,2025-01-01,-0.6662816138341154,0.5140648084250771,0.4787248812317968,Bisandi,1,Overall Stable,1.6590713034909894,Stable,1.6886334126622426
63,2019-01-01,-0.5510445367768603,0.8187225455501019,-0.4644858867519443,Mount Kenya National Park/Natural Forest,0,Overall Loss,1.8342529690789064,Severe Risk Loss,29.82561726374307
63,2020-01-01,-0.7043293825005937,1.0922338821469493,-0.4324544728780838,Mount Kenya National Park/Natural Forest,0,Overall Loss,2.2290177375256266,Severe Risk Loss,31.02479676398197
63,2021-01-01,-0.7339711267467213,0.7723134863308003,-0.4450554660396514,Mount Kenya National Park/Natural Forest,0,Overall Loss,1.9513400791171729,Severe Risk Loss,19.399424007183832
63,2022-01-01,-0.8757211352120249,0.0332885642916332,0.6924134468443806,Mount Kenya National Park/Natural Forest,1,Overall Loss,1.6014231463480386,Severe Risk Loss,16.252537687076575
63,2023-01-01,-1.2399533635135591,0.3305525449266986,0.8868062833933973,Mount Kenya National Park/Natural Forest,1,Overall Loss,2.457312191833655,Severe Risk Loss,26.908540173460977
63,2024-01-01,-0.8018300668756325,-0.1082029333151351,0.6828547159271064,Mount Kenya National Park/Natural Forest,1,Overall Loss,1.592887716117874,Severe Risk Loss,26.46063493071828
63,2025-01-01,-0.8180360881710218,-0.0014841252741377,0.6447079550323225,Mount Kenya National Park/Natural Forest,1,Overall Loss,1.464228168477482,Moderate Risk Loss,8.62915842481347
67,2019-01-01,0.7912460614528765,0.6923439276283725,-0.8971538922965357,Arabuko Sokoke,0,Overall Gain,2.380743881377785,High Risk Gain,21.172915916475983
67,2020-01-01,1.7611244438467002,-0.7707997596840479,-1.5720188650719047,Arabuko Sokoke,2,Overall Gain,4.103943068602653,High Risk Gain,16.87246560470925
67,2021-01-01,1.2762700811593752,-0.0897797801280362,-1.2045277931834542,Arabuko Sokoke,2,Overall Gain,2.5705776544708656,High Risk Gain,10.702120957275232
67,2022-01-01,0.1488706455763425,-0.1059231648778492,0.0325372564842111,Arabuko Sokoke,1,Overall Gain,0.2873310669384028,Moderate Risk Gain,11.335158108837074
67,2023-01-01,0.1733301417271021,-0.0927051143459026,0.0752679013292004,Arabuko Sokoke,1,Overall Gain,0.3413031574022052,Moderate Risk Gain,20.53559772794445
67,2024-01-01,0.2895523380744708,-0.5067608745065008,-0.0041778366785104,Arabuko Sokoke,1,Overall Gain,0.800491049259482,Moderate Risk Gain,12.437026814868052
67,2025-01-01,0.4854967457993849,-0.5498844416079438,-0.1610889534816298,Arabuko Sokoke,2,Overall Gain,1.1964701408889584,Moderate Risk Gain,1.3776551683743792
68,2019-01-01,1.2365863565800277,0.1116728767336706,-1.194355647304559,Arawale,2,Overall Gain,2.542614880618257,High Risk Gain,11.706766391369218
68,2020-01-01,1.9402829367637573,-1.035676006035276,-1.6645421564328962,Arawale,2,Overall Gain,4.64050109923193,High Risk Gain,9.691381279483586
68,2021-01-01,1.4150704974501247,-0.3518689337171072,-1.271082671154732,Arawale,2,Overall Gain,3.038022102321964,High Risk Gain,7.898060926882696
68,2022-01-01,0.2210681888381408,-0.3338621225471104,0.0157963548965736,Arawale,1,Overall Gain,0.5707266662818249,Moderate Risk Gain,5.88327028252019
68,2023-01-01,0.2139633476281912,-0.282539974561307,0.0586777333556027,Arawale,1,Overall Gain,0.5551810555451009,Moderate Risk Gain,11.56587742341152
68,2024-01-01,0.3261541478417822,-0.7258898465267994,-0.0101421804271502,Arawale,2,Overall Gain,1.062186174795732,Moderate Risk Gain,8.736590360567824
68,2025-01-01,0.5482882590427277,-0.748412390076309,-0.1734482036717182,Arawale,2,Overall Gain,1.470148852790755,Moderate Risk Gain,1.095503862667052
62,2019-01-01,-0.5348781569188571,0.7671887557159776,-0.1108558341213967,Lake Turkana National Parks,0,Overall Loss,1.4129227467562315,Moderate Risk Loss,6.413264498671609
62,2020-01-01,-0.7538696110060724,1.0663691743130197,-0.0488929205229538,Lake Turkana National Parks,0,Overall Loss,1.8691317058420456,Severe Risk Loss,6.326091498419828
62,2021-01-01,-0.8116676912805983,0.8870344763433058,0.1227934532729406,Lake Turkana National Parks,0,Overall Loss,1.8214956208968447,Severe Risk Loss,3.2163812129399942
62,2022-01-01,-0.927422733606976,0.0758840165327713,0.913038665406106,Lake Turkana National Parks,1,Overall Loss,1.9163454155458532,Severe Risk Loss,3.734465622150684
62,2023-01-01,-1.224328771566624,0.2398095146459007,1.1226447446067762,Lake Turkana National Parks,1,Overall Loss,2.586783030819301,Severe Risk Loss,7.091011743334208
62,2024-01-01,-0.9121836708585872,0.2115337570057373,0.8525602611658375,Lake Turkana National Parks,1,Overall Loss,1.9762776890301617,Severe Risk Loss,8.069164264550322
62,2025-01-01,-0.7287943673154761,-0.1069575773118746,0.7509348415507457,Lake Turkana National Parks,1,Overall Loss,1.5866867861780964,Severe Risk Loss,0.7875696366893652
56,2019-01-01,-0.5899509137864426,0.7221582220779157,-0.293336951333465,Mara North,0,Overall Loss,1.6054460871978231,Severe Risk Loss,17.698600205287924
56,2020-01-01,-0.7567210132146515,1.0929139901791554,-0.2472293171895902,Mara North,0,Overall Loss,2.096864320583397,Severe Risk Loss,21.696126719034197
56,2021-01-01,-0.7680537366146192,0.8375174561190964,-0.2005698646180016,Mara North,0,Overall Loss,1.8061410573517167,Severe Risk Loss,14.93430771984217
56,2022-01-01,-0.9652323546257776,0.0334748552738692,0.849709973153334,Mara North,1,Overall Loss,1.8484171830529808,Severe Risk Loss,20.455514294394423
56,2023-01-01,-1.2345813511810573,0.3130131205341995,0.9872422778021772,Mara North,1,Overall Loss,2.534836749517434,Severe Risk Loss,16.68732147385187
56,2024-01-01,-0.7504360082391883,-0.1244601416540435,0.7214418956031693,Mara North,1,Overall Loss,1.5963380454964011,Severe Risk Loss,20.03289488278655
56,2025-01-01,-0.86375391730762,0.0142337601426566,0.7453585422354811,Mara North,1,Overall Loss,1.6233462196857578,Severe Risk Loss,17.967569279770434
53,2019-01-01,-0.5305168686971276,-0.3870035099718674,1.5454713450816175,Loisaba Wilderness,1,Overall Stable,2.4629917237506125,Stable,10.286300691226138
53,2020-01-01,-0.1150087247193522,-1.122368840089056,1.3493681819700507,Loisaba Wilderness,1,Overall Stable,2.586745746778459,Stable,11.65688318981188
53,2021-01-01,-0.2827490375733757,-0.678841514295793,1.3426695265081017,Loisaba Wilderness,1,Overall Stable,2.30426007837727,Stable,6.382881075189234
53,2022-01-01,-0.4143512815680341,-0.8696599392773442,1.1123636058519948,Loisaba Wilderness,1,Overall Stable,2.396374826697373,Stable,5.298597645346916
53,2023-01-01,-0.6419766039679073,-0.6077026821051881,1.2934309696669348,Loisaba Wilderness,1,Overall Stable,2.5431102557400305,Stable,8.517797449942474
53,2024-01-01,-0.5255546506623351,-0.8067896134779549,1.2448556965834128,Loisaba Wilderness,1,Overall Stable,2.5771999607237026,Stable,8.772312788437382
53,2025-01-01,-0.6811259645144319,-0.5503951853425438,1.289753954506195,Loisaba Wilderness,1,Overall Stable,2.5212751043631703,Stable,2.4950878345827694
52,2019-01-01,-0.6802204165731423,-1.7060230511415695,2.3237268872872985,Lemek,1,Overall Loss,4.70997035500201,Severe Risk Loss,17.864139280826006
52,2020-01-01,0.1759570030192557,-3.001383711681924,1.4398638679933151,Lemek,2,Overall Loss,4.617204582694495,Severe Risk Loss,21.94125282946377
52,2021-01-01,-1.290337262332649,-1.3322752311883126,2.8350180731320336,Lemek,1,Overall Loss,5.457630566652995,Severe Risk Loss,15.276138249227838
52,2022-01-01,-1.3103221097354618,-0.8799667482092067,2.4216289996802103,Lemek,1,Overall Loss,4.611917857624879,Severe Risk Loss,20.5774808195682
52,2023-01-01,-0.999447398993898,-1.134575769046286,1.8976153910820677,Lemek,1,Overall Loss,4.031638559122252,Severe Risk Loss,17.110732778919825
52,2024-01-01,-1.0342700116333974,-1.1076654210472925,1.987323807346228,Lemek,1,Overall Loss,4.129259240026917,Severe Risk Loss,20.50379305403727
52,2025-01-01,-1.2050326556851845,-0.899242438918471,2.370318101961788,Lemek,1,Overall Loss,4.474593196565444,Severe Risk Loss,17.535578339215913
6,2019-01-01,0.4837579608222605,0.4724772908723755,-0.5324369666214286,Leparua Community Conservancy,0,Overall Stable,1.4886722183160646,Stable,13.89919729927908
6,2020-01-01,1.6241785247351412,-0.8892449009071438,-1.278748298034976,Leparua Community Conservancy,2,Overall Stable,3.792171723677261,Stable,13.53671352883667
6,2021-01-01,0.9235313358928604,0.0468390648806606,-0.7926279713826986,Leparua Community Conservancy,2,Overall Stable,1.7629983721562197,Stable,8.151614044136096
6,2022-01-01,-0.1759393959483232,0.1057227201330904,0.44870834297849,Leparua Community Conservancy,1,Overall Stable,0.7303704590599038,Stable,6.839404841743238
6,2023-01-01,-0.4193865244142622,0.157629069447105,0.5985182476300587,Leparua Community Conservancy,1,Overall Stable,1.175533841491426,Stable,13.987978330085047
6,2024-01-01,0.2049643896482079,-0.614579758252181,0.1668022274387418,Leparua Community Conservancy,1,Overall Stable,0.9863463753391308,Stable,11.438176917871616
6,2025-01-01,0.0689582808916621,-0.3139042180406624,0.2515118718516091,Leparua Community Conservancy,1,Overall Stable,0.6343743707839338,Stable,5.458370122333857
44,2019-01-01,2.4206268106021267,-1.972658179530896,-2.031050694586722,Elerai,2,Overall Gain,6.424335684719744,High Risk Gain,12.25304673619242
44,2020-01-01,2.987578493543825,-2.929100442351051,-2.4907981611688506,Elerai,2,Overall Gain,8.407477097063726,High Risk Gain,10.664712592736404
44,2021-01-01,2.3511916001054893,-1.6586668882032516,-2.025097123040787,Elerai,2,Overall Gain,6.034955611349528,High Risk Gain,8.770755200810457
44,2022-01-01,0.950969028733836,-1.4174832889090605,-0.5544202737060226,Elerai,2,Overall Gain,2.922872591348919,High Risk Gain,6.648420922651784
44,2023-01-01,1.265777528791885,-1.8306515232273373,-0.8209792765935028,Elerai,2,Overall Gain,3.917408328612725,High Risk Gain,8.675731575716355
44,2024-01-01,1.1035572071594804,-1.6741927153770906,-0.6607697178423065,Elerai,2,Overall Gain,3.4385196403788774,High Risk Gain,12.488556455891812
48,2019-01-01,-0.6711512357580007,1.8179371834815532,-0.4070930559436162,Lewa Wildlife Conservancy,0,Overall Loss,2.89618147518317,Severe Risk Loss,18.6926410805052
48,2020-01-01,-0.14523884147118,1.1870519744354688,-0.6691876775046357,Lewa Wildlife Conservancy,0,Overall Loss,2.001478493411285,Severe Risk Loss,17.30580391703584
48,2021-01-01,-0.5750873948105387,1.646751007718955,-0.3286971885861893,Lewa Wildlife Conservancy,0,Overall Loss,2.550535591115683,Severe Risk Loss,10.654685976926356
48,2022-01-01,-0.8504985809781446,0.783154136623678,0.5896361031939256,Lewa Wildlife Conservancy,1,Overall Loss,2.223288820795748,Severe Risk Loss,8.926390534749245
48,2023-01-01,-0.9901694841759128,0.9618269953038072,0.640639299629793,Lewa Wildlife Conservancy,1,Overall Loss,2.592635779109513,Severe Risk Loss,17.678276468713918
48,2024-01-01,-0.4988929588436182,0.4011255215272102,0.4391317715100203,Lewa Wildlife Conservancy,1,Overall Loss,1.339150251880849,Moderate Risk Loss,14.820363437144826
48,2025-01-01,-0.0367301953222282,-0.1796127104540376,0.1702561477989226,Lewa Wildlife Conservancy,1,Overall Loss,0.3865990535751885,Moderate Risk Loss,7.054559051386288
45,2019-01-01,-0.1293073487357656,1.053838484587985,-0.2289183626078307,Shompole,0,Overall Stable,1.4120641959315814,Stable,8.089367743518402
45,2020-01-01,1.0367216688602143,-0.1337476618909575,-0.9000920443998235,Shompole,2,Overall Stable,2.0705613751509957,Stable,11.14008429827715
45,2021-01-01,-0.1948555467933753,1.1539454593588,-0.2571392408679199,Shompole,0,Overall Stable,1.6059402470200954,Stable,6.228262859875261
45,2022-01-01,-0.8128393327057553,0.490550119934906,0.8327930562661335,Shompole,1,Overall Stable,2.1361825089067947,Stable,5.932459921779175
45,2023-01-01,-0.9864273120514888,0.6276864960261633,0.9282633491331478,Shompole,1,Overall Stable,2.5423771572108,Stable,8.169214239877782
45,2024-01-01,-0.183545114322738,-0.1837013869768542,0.3938001843173672,Shompole,1,Overall Stable,0.7610466856169595,Stable,13.602791950801688
45,2025-01-01,-0.8523162269141286,0.4903880129422167,0.7793125772848527,Shompole,1,Overall Stable,2.122016817141198,Stable,10.984857224550076
46,2019-01-01,-0.0233412832880029,0.386797069694437,-0.1160052872529654,Makurian (Oreteti),0,Overall Stable,0.5261436402354055,Stable,13.757831535402666
46,2020-01-01,1.376050129388529,-0.8672890054023209,-1.1882611910049423,Makurian (Oreteti),2,Overall Stable,3.4316003257957925,Stable,14.078015216564353
46,2021-01-01,0.2427327305529802,0.4588518909199607,-0.4794119687285046,Makurian (Oreteti),0,Overall Stable,1.1809965902014457,Stable,8.244157408007231
46,2022-01-01,0.4073605555513728,-0.7633343392582579,-0.153175415793197,Makurian (Oreteti),2,Overall Stable,1.3238703106028278,Stable,7.394412934992916
46,2023-01-01,-0.7292027618506869,0.2798843311043638,0.91103647944917,Makurian (Oreteti),1,Overall Stable,1.920123572404221,Stable,13.208098093925097
46,2024-01-01,0.159134868609361,-0.589354892394918,0.1374658948933941,Makurian (Oreteti),1,Overall Stable,0.8859556558976731,Stable,11.309414830255234
46,2025-01-01,-0.176825101386556,-0.1920965219029745,0.3584878685088134,Makurian (Oreteti),1,Overall Stable,0.7274094917983439,Stable,7.277531275645444
49,2019-01-01,1.7960115402151289,-0.9401273135524596,-1.5119598228884148,Mpala,2,Overall Gain,4.248098676656003,High Risk Gain,11.519001910529058
49,2020-01-01,2.3904312513360733,-1.9329832976381989,-1.9164411463078272,Mpala,2,Overall Gain,6.239855695282099,High Risk Gain,12.870409755926216
49,2021-01-01,1.7270650694692793,-0.8904772138855179,-1.389691154424911,Mpala,2,Overall Gain,4.007233437779709,High Risk Gain,7.318787892310321
49,2022-01-01,0.6715864642446027,-0.9537446876013372,-0.2346217743340405,Mpala,2,Overall Gain,1.8599529261799803,High Risk Gain,6.691270916328246
49,2023-01-01,0.1669818440909869,-0.3743324892297874,0.1286947809460042,Mpala,1,Overall Gain,0.6700091142667786,Moderate Risk Gain,10.00894776538276
49,2024-01-01,0.991622700612357,-1.4558634824548329,-0.5327431116845075,Mpala,2,Overall Gain,2.980229294751697,High Risk Gain,10.54621944532682
49,2025-01-01,0.5729918455099302,-0.8580365633810167,-0.184578179598743,Mpala,2,Overall Gain,1.61560658848969,High Risk Gain,4.693357146483415
47,2019-01-01,-0.5676201708978,1.9127172141716704,-0.6302420820513348,Motorogi,0,Overall Loss,3.1105794671208056,Severe Risk Loss,15.636475922791796
47,2020-01-01,-0.2349555608658919,1.491371934934401,-0.7541017548476889,Motorogi,0,Overall Loss,2.480429250647982,Severe Risk Loss,18.92678868885205
47,2021-01-01,-0.4220943954781024,1.7060033188599582,-0.6262431488015767,Motorogi,0,Overall Loss,2.754340863139637,Severe Risk Loss,12.79058647132942
47,2022-01-01,-0.7855824285992263,0.8329400352564763,0.4593242199163951,Motorogi,1,Overall Loss,2.0778466837720977,Severe Risk Loss,17.326802699890838
47,2023-01-01,-0.944768516248062,1.0986018687469723,0.4953430973905269,Motorogi,1,Overall Loss,2.5387134823855613,Severe Risk Loss,14.11317042383193
47,2024-01-01,-0.6447035401072447,0.7118413604077175,0.4235768476821736,Motorogi,1,Overall Loss,1.7801217481971356,Severe Risk Loss,18.43161555891421
47,2025-01-01,-0.4179584973785896,0.4955887731791199,0.3095716321475988,Motorogi,1,Overall Loss,1.2231189027053084,Moderate Risk Loss,17.5749497133107
51,2019-01-01,1.7548125417106988,-1.31246165589551,-1.6210253559055992,Solio Ranch and Rhino Sanctuary,2,Overall Gain,4.688299553511808,High Risk Gain,16.409410308926294
51,2020-01-01,1.9804728547134465,-1.679530899406556,-1.6914448524447434,Solio Ranch and Rhino Sanctuary,2,Overall Gain,5.351448606564746,High Risk Gain,18.07858455575918
51,2021-01-01,1.718977213339908,-1.2889137591348727,-1.5524250622286735,Solio Ranch and Rhino Sanctuary,2,Overall Gain,4.560316034703455,High Risk Gain,11.99870647414481
51,2022-01-01,0.5667367872038303,-1.172321832182361,-0.2462418104135247,Solio Ranch and Rhino Sanctuary,2,Overall Gain,1.985300429799716,High Risk Gain,10.092273425912609
51,2023-01-01,0.5475708200428824,-1.1274865009706134,-0.2294331435507685,Solio Ranch and Rhino Sanctuary,2,Overall Gain,1.9044904645642644,High Risk Gain,14.323394997588416
51,2024-01-01,0.4867838842180841,-1.0595947217656096,-0.1375761970782349,Solio Ranch and Rhino Sanctuary,2,Overall Gain,1.683954803061929,High Risk Gain,15.11645538101624
51,2025-01-01,0.3859543554599613,-0.9639256556017972,-0.1263142062442313,Solio Ranch and Rhino Sanctuary,2,Overall Gain,1.4761942173059897,Moderate Risk Gain,10.14610702530517
5,2019-01-01,-0.5218797640533522,1.4509947499626166,-0.255910536304023,Biliqo-Bulesa Community Conservancy,0,Overall Loss,2.228785050319992,Severe Risk Loss,7.442542520233567
5,2020-01-01,-0.3698179017898011,1.269319956861787,-0.3473649982262499,Biliqo-Bulesa Community Conservancy,0,Overall Loss,1.986502856877838,Severe Risk Loss,6.232663131620596
5,2021-01-01,-0.607470782782342,1.6113525737402947,-0.1669233176636585,Biliqo-Bulesa Community Conservancy,0,Overall Loss,2.3857466741862954,Severe Risk Loss,3.6337790535502816
5,2022-01-01,-0.8176913242886955,0.5847277192085867,0.5971470518544816,Biliqo-Bulesa Community Conservancy,1,Overall Loss,1.999566095351764,Severe Risk Loss,3.670457238043795
5,2023-01-01,-0.9698829683804594,0.8317756763756762,0.6847272820456028,Biliqo-Bulesa Community Conservancy,1,Overall Loss,2.4863859268017383,Severe Risk Loss,10.354656991416238
5,2024-01-01,-0.6315135877607245,0.4198082273619979,0.4995529600303129,Biliqo-Bulesa Community Conservancy,1,Overall Loss,1.5508747751530354,Severe Risk Loss,4.868535845221815
5,2025-01-01,-0.7559158544667122,0.6180242385159518,0.5231290862948494,Biliqo-Bulesa Community Conservancy,1,Overall Loss,1.8970691792775132,Severe Risk Loss,0.6754399180036491
50,2019-01-01,0.5966178127412568,0.6169158585262497,-0.8159212657167475,Borana,0,Overall Gain,2.029454936984254,High Risk Gain,18.429976433460364
50,2020-01-01,2.1074666465783976,-1.3711826906892928,-1.7705284150807463,Borana,2,Overall Gain,5.249177752348436,High Risk Gain,17.39716859669059
50,2021-01-01,1.059551863846319,0.093963363358176,-1.0667778457404735,Borana,2,Overall Gain,2.2202930729449686,High Risk Gain,10.99639831270649
50,2022-01-01,0.1805205957520374,-0.1827595773395843,0.0759543713161218,Borana,1,Overall Gain,0.4392345444077435,Moderate Risk Gain,9.244984795325774
50,2023-01-01,-0.3407065318959654,0.1863304970059259,0.4236163307616457,Borana,1,Overall Gain,0.9506533596635368,Moderate Risk Gain,16.963004919567904
50,2024-01-01,0.4288942038905852,-0.7518256273860954,-0.1059771643070039,Borana,2,Overall Gain,1.2866969955836849,Moderate Risk Gain,14.548799327449318
